Patch ID,Bulletin ID,Patch Description,Patch Status,Computer Name,KB Number,Release Date,Vendor
97773,MSWU-338,Update for Windows Server 2008 R2 x64 Edition (KB982018),Missing,T8WEBT1,982018,"Apr 27, 2011",Microsoft
97773,MSWU-338,Update for Windows Server 2008 R2 x64 Edition (KB982018),Missing,T8WEBT2,982018,"Apr 27, 2011",Microsoft
97773,MSWU-338,Update for Windows Server 2008 R2 x64 Edition (KB982018),Missing,T08OPMP1,982018,"Apr 27, 2011",Microsoft
97773,MSWU-338,Update for Windows Server 2008 R2 x64 Edition (KB982018),Missing,TOAPPP1,982018,"Apr 27, 2011",Microsoft
97773,MSWU-338,Update for Windows Server 2008 R2 x64 Edition (KB982018),Missing,TMSQLP1,982018,"Apr 27, 2011",Microsoft
97773,MSWU-338,Update for Windows Server 2008 R2 x64 Edition (KB982018),Missing,TCAEDP1,982018,"Apr 27, 2011",Microsoft
97773,MSWU-338,Update for Windows Server 2008 R2 x64 Edition (KB982018),Missing,T8WAPD1,982018,"Apr 27, 2011",Microsoft
97773,MSWU-338,Update for Windows Server 2008 R2 x64 Edition (KB982018),Missing,TOSQLS1,982018,"Apr 27, 2011",Microsoft
97773,MSWU-338,Update for Windows Server 2008 R2 x64 Edition (KB982018),Missing,T8FILP10,982018,"Apr 27, 2011",Microsoft
97773,MSWU-338,Update for Windows Server 2008 R2 x64 Edition (KB982018),Missing,T8WEBT3,982018,"Apr 27, 2011",Microsoft
97954,MSWU-352,Update for Windows Server 2008 R2 x64 Edition (KB2547666),Missing,T8PDCP1,2547666,"Jun 27, 2011",Microsoft
97954,MSWU-352,Update for Windows Server 2008 R2 x64 Edition (KB2547666),Missing,T8SQLD1,2547666,"Jun 27, 2011",Microsoft
97954,MSWU-352,Update for Windows Server 2008 R2 x64 Edition (KB2547666),Missing,T8PRTP1,2547666,"Jun 27, 2011",Microsoft
97954,MSWU-352,Update for Windows Server 2008 R2 x64 Edition (KB2547666),Missing,T8COND1,2547666,"Jun 27, 2011",Microsoft
97954,MSWU-352,Update for Windows Server 2008 R2 x64 Edition (KB2547666),Missing,T8SQLQ1,2547666,"Jun 27, 2011",Microsoft
97954,MSWU-352,Update for Windows Server 2008 R2 x64 Edition (KB2547666),Missing,T8BRZP1,2547666,"Jun 27, 2011",Microsoft
97954,MSWU-352,Update for Windows Server 2008 R2 x64 Edition (KB2547666),Missing,T8EPOP1,2547666,"Jun 27, 2011",Microsoft
97954,MSWU-352,Update for Windows Server 2008 R2 x64 Edition (KB2547666),Missing,PCISAPCLT,2547666,"Jun 27, 2011",Microsoft
97954,MSWU-352,Update for Windows Server 2008 R2 x64 Edition (KB2547666),Missing,T8FILP2,2547666,"Jun 27, 2011",Microsoft
97954,MSWU-352,Update for Windows Server 2008 R2 x64 Edition (KB2547666),Missing,T8MDCP1,2547666,"Jun 27, 2011",Microsoft
97954,MSWU-352,Update for Windows Server 2008 R2 x64 Edition (KB2547666),Missing,PCIAD100,2547666,"Jun 27, 2011",Microsoft
97954,MSWU-352,Update for Windows Server 2008 R2 x64 Edition (KB2547666),Missing,T8APPP2,2547666,"Jun 27, 2011",Microsoft
97954,MSWU-352,Update for Windows Server 2008 R2 x64 Edition (KB2547666),Missing,T8CASL1,2547666,"Jun 27, 2011",Microsoft
97954,MSWU-352,Update for Windows Server 2008 R2 x64 Edition (KB2547666),Missing,T8ADSP1,2547666,"Jun 27, 2011",Microsoft
97954,MSWU-352,Update for Windows Server 2008 R2 x64 Edition (KB2547666),Missing,T8FILP3,2547666,"Jun 27, 2011",Microsoft
97954,MSWU-352,Update for Windows Server 2008 R2 x64 Edition (KB2547666),Missing,T8WEBD1,2547666,"Jun 27, 2011",Microsoft
97954,MSWU-352,Update for Windows Server 2008 R2 x64 Edition (KB2547666),Missing,T8WEBQ1,2547666,"Jun 27, 2011",Microsoft
97954,MSWU-352,Update for Windows Server 2008 R2 x64 Edition (KB2547666),Missing,T8WBSP2,2547666,"Jun 27, 2011",Microsoft
97954,MSWU-352,Update for Windows Server 2008 R2 x64 Edition (KB2547666),Missing,T8WEBT1,2547666,"Jun 27, 2011",Microsoft
97954,MSWU-352,Update for Windows Server 2008 R2 x64 Edition (KB2547666),Missing,T8WEBT2,2547666,"Jun 27, 2011",Microsoft
97954,MSWU-352,Update for Windows Server 2008 R2 x64 Edition (KB2547666),Missing,T08OPMP1,2547666,"Jun 27, 2011",Microsoft
97954,MSWU-352,Update for Windows Server 2008 R2 x64 Edition (KB2547666),Missing,TOAPPP1,2547666,"Jun 27, 2011",Microsoft
97954,MSWU-352,Update for Windows Server 2008 R2 x64 Edition (KB2547666),Missing,TMSQLP1,2547666,"Jun 27, 2011",Microsoft
97954,MSWU-352,Update for Windows Server 2008 R2 x64 Edition (KB2547666),Missing,TCAEDP1,2547666,"Jun 27, 2011",Microsoft
97954,MSWU-352,Update for Windows Server 2008 R2 x64 Edition (KB2547666),Missing,T8WAPD1,2547666,"Jun 27, 2011",Microsoft
97954,MSWU-352,Update for Windows Server 2008 R2 x64 Edition (KB2547666),Missing,TOSQLS1,2547666,"Jun 27, 2011",Microsoft
97954,MSWU-352,Update for Windows Server 2008 R2 x64 Edition (KB2547666),Missing,T8FILP10,2547666,"Jun 27, 2011",Microsoft
97954,MSWU-352,Update for Windows Server 2008 R2 x64 Edition (KB2547666),Missing,T8WEBT3,2547666,"Jun 27, 2011",Microsoft
97954,MSWU-352,Update for Windows Server 2008 R2 x64 Edition (KB2547666),Missing,P08CMSP1,2547666,"Jun 27, 2011",Microsoft
98025,MSWU-399,Microsoft .NET Framework 4 Reliability Update 2 (KB2600217),Missing,T3APPP1,2600217,"Feb 13, 2012",Microsoft
98025,MSWU-399,Microsoft .NET Framework 4 Reliability Update 2 (KB2600217),Missing,T8CTSP1,2600217,"Feb 13, 2012",Microsoft
98025,MSWU-399,Microsoft .NET Framework 4 Reliability Update 2 (KB2600217),Missing,T8APPP1,2600217,"Feb 13, 2012",Microsoft
98026,MSWU-399,Microsoft .NET Framework 4 Reliability Update 2 (KB2600217),Missing,TMSQLP1,2600217,"Feb 13, 2012",Microsoft
98026,MSWU-399,Microsoft .NET Framework 4 Reliability Update 2 (KB2600217),Missing,TOSQLS1,2600217,"Feb 13, 2012",Microsoft
98026,MSWU-399,Microsoft .NET Framework 4 Reliability Update 2 (KB2600217),Missing,T8FILP10,2600217,"Feb 13, 2012",Microsoft
98226,MSWU-432,Update for Windows Server 2008 R2 x64 Edition (KB2732059),Missing,T8PDCP1,2732059,"Sep 25, 2012",Microsoft
98226,MSWU-432,Update for Windows Server 2008 R2 x64 Edition (KB2732059),Missing,T8SQLD1,2732059,"Sep 25, 2012",Microsoft
98226,MSWU-432,Update for Windows Server 2008 R2 x64 Edition (KB2732059),Missing,T8PRTP1,2732059,"Sep 25, 2012",Microsoft
98226,MSWU-432,Update for Windows Server 2008 R2 x64 Edition (KB2732059),Missing,T8COND1,2732059,"Sep 25, 2012",Microsoft
98226,MSWU-432,Update for Windows Server 2008 R2 x64 Edition (KB2732059),Missing,T8SQLQ1,2732059,"Sep 25, 2012",Microsoft
98226,MSWU-432,Update for Windows Server 2008 R2 x64 Edition (KB2732059),Missing,T8BRZP1,2732059,"Sep 25, 2012",Microsoft
98226,MSWU-432,Update for Windows Server 2008 R2 x64 Edition (KB2732059),Missing,T8EPOP1,2732059,"Sep 25, 2012",Microsoft
98226,MSWU-432,Update for Windows Server 2008 R2 x64 Edition (KB2732059),Missing,PCISAPCLT,2732059,"Sep 25, 2012",Microsoft
98226,MSWU-432,Update for Windows Server 2008 R2 x64 Edition (KB2732059),Missing,T8FILP2,2732059,"Sep 25, 2012",Microsoft
98226,MSWU-432,Update for Windows Server 2008 R2 x64 Edition (KB2732059),Missing,T8MDCP1,2732059,"Sep 25, 2012",Microsoft
98226,MSWU-432,Update for Windows Server 2008 R2 x64 Edition (KB2732059),Missing,PCIAD100,2732059,"Sep 25, 2012",Microsoft
98226,MSWU-432,Update for Windows Server 2008 R2 x64 Edition (KB2732059),Missing,T8APPP2,2732059,"Sep 25, 2012",Microsoft
98226,MSWU-432,Update for Windows Server 2008 R2 x64 Edition (KB2732059),Missing,T8CASL1,2732059,"Sep 25, 2012",Microsoft
98226,MSWU-432,Update for Windows Server 2008 R2 x64 Edition (KB2732059),Missing,T8ADSP1,2732059,"Sep 25, 2012",Microsoft
98226,MSWU-432,Update for Windows Server 2008 R2 x64 Edition (KB2732059),Missing,T8FILP3,2732059,"Sep 25, 2012",Microsoft
98226,MSWU-432,Update for Windows Server 2008 R2 x64 Edition (KB2732059),Missing,T8WEBD1,2732059,"Sep 25, 2012",Microsoft
98226,MSWU-432,Update for Windows Server 2008 R2 x64 Edition (KB2732059),Missing,T8WEBQ1,2732059,"Sep 25, 2012",Microsoft
98226,MSWU-432,Update for Windows Server 2008 R2 x64 Edition (KB2732059),Missing,T8WBSP2,2732059,"Sep 25, 2012",Microsoft
98226,MSWU-432,Update for Windows Server 2008 R2 x64 Edition (KB2732059),Missing,T8WEBT1,2732059,"Sep 25, 2012",Microsoft
98226,MSWU-432,Update for Windows Server 2008 R2 x64 Edition (KB2732059),Missing,T8WEBT2,2732059,"Sep 25, 2012",Microsoft
98226,MSWU-432,Update for Windows Server 2008 R2 x64 Edition (KB2732059),Missing,T08OPMP1,2732059,"Sep 25, 2012",Microsoft
98226,MSWU-432,Update for Windows Server 2008 R2 x64 Edition (KB2732059),Missing,TOAPPP1,2732059,"Sep 25, 2012",Microsoft
98226,MSWU-432,Update for Windows Server 2008 R2 x64 Edition (KB2732059),Missing,TMSQLP1,2732059,"Sep 25, 2012",Microsoft
98226,MSWU-432,Update for Windows Server 2008 R2 x64 Edition (KB2732059),Missing,TCAEDP1,2732059,"Sep 25, 2012",Microsoft
98226,MSWU-432,Update for Windows Server 2008 R2 x64 Edition (KB2732059),Missing,T8WAPD1,2732059,"Sep 25, 2012",Microsoft
98226,MSWU-432,Update for Windows Server 2008 R2 x64 Edition (KB2732059),Missing,TOSQLS1,2732059,"Sep 25, 2012",Microsoft
98226,MSWU-432,Update for Windows Server 2008 R2 x64 Edition (KB2732059),Missing,T8FILP10,2732059,"Sep 25, 2012",Microsoft
98226,MSWU-432,Update for Windows Server 2008 R2 x64 Edition (KB2732059),Missing,T8WEBT3,2732059,"Sep 25, 2012",Microsoft
98226,MSWU-432,Update for Windows Server 2008 R2 x64 Edition (KB2732059),Missing,P08CMSP1,2732059,"Sep 25, 2012",Microsoft
98286,MSWU-439,Update for Windows Server 2008 (KB980248),Missing,T8CTSP1,980248,"Oct 8, 2011",Microsoft
98286,MSWU-439,Update for Windows Server 2008 (KB980248),Missing,T8FILP1,980248,"Oct 8, 2011",Microsoft
98286,MSWU-439,Update for Windows Server 2008 (KB980248),Missing,T8APPP1,980248,"Oct 8, 2011",Microsoft
98301,MSWU-444,Update for Windows Server 2008 R2 x64 Edition (KB2750841),Missing,T8PDCP1,2750841,"Nov 12, 2012",Microsoft
98301,MSWU-444,Update for Windows Server 2008 R2 x64 Edition (KB2750841),Missing,T8SQLD1,2750841,"Nov 12, 2012",Microsoft
98301,MSWU-444,Update for Windows Server 2008 R2 x64 Edition (KB2750841),Missing,T8PRTP1,2750841,"Nov 12, 2012",Microsoft
98301,MSWU-444,Update for Windows Server 2008 R2 x64 Edition (KB2750841),Missing,T8COND1,2750841,"Nov 12, 2012",Microsoft
98301,MSWU-444,Update for Windows Server 2008 R2 x64 Edition (KB2750841),Missing,T8SQLQ1,2750841,"Nov 12, 2012",Microsoft
98301,MSWU-444,Update for Windows Server 2008 R2 x64 Edition (KB2750841),Missing,T8BRZP1,2750841,"Nov 12, 2012",Microsoft
98301,MSWU-444,Update for Windows Server 2008 R2 x64 Edition (KB2750841),Missing,T8EPOP1,2750841,"Nov 12, 2012",Microsoft
98301,MSWU-444,Update for Windows Server 2008 R2 x64 Edition (KB2750841),Missing,PCISAPCLT,2750841,"Nov 12, 2012",Microsoft
98301,MSWU-444,Update for Windows Server 2008 R2 x64 Edition (KB2750841),Missing,T8FILP2,2750841,"Nov 12, 2012",Microsoft
98301,MSWU-444,Update for Windows Server 2008 R2 x64 Edition (KB2750841),Missing,T8MDCP1,2750841,"Nov 12, 2012",Microsoft
98301,MSWU-444,Update for Windows Server 2008 R2 x64 Edition (KB2750841),Missing,PCIAD100,2750841,"Nov 12, 2012",Microsoft
98301,MSWU-444,Update for Windows Server 2008 R2 x64 Edition (KB2750841),Missing,T8APPP2,2750841,"Nov 12, 2012",Microsoft
98301,MSWU-444,Update for Windows Server 2008 R2 x64 Edition (KB2750841),Missing,T8CASL1,2750841,"Nov 12, 2012",Microsoft
98301,MSWU-444,Update for Windows Server 2008 R2 x64 Edition (KB2750841),Missing,T8ADSP1,2750841,"Nov 12, 2012",Microsoft
98301,MSWU-444,Update for Windows Server 2008 R2 x64 Edition (KB2750841),Missing,T8FILP3,2750841,"Nov 12, 2012",Microsoft
98301,MSWU-444,Update for Windows Server 2008 R2 x64 Edition (KB2750841),Missing,T8WEBD1,2750841,"Nov 12, 2012",Microsoft
98301,MSWU-444,Update for Windows Server 2008 R2 x64 Edition (KB2750841),Missing,T8WEBQ1,2750841,"Nov 12, 2012",Microsoft
98301,MSWU-444,Update for Windows Server 2008 R2 x64 Edition (KB2750841),Missing,T8WBSP2,2750841,"Nov 12, 2012",Microsoft
98301,MSWU-444,Update for Windows Server 2008 R2 x64 Edition (KB2750841),Missing,T8WEBT1,2750841,"Nov 12, 2012",Microsoft
98301,MSWU-444,Update for Windows Server 2008 R2 x64 Edition (KB2750841),Missing,T8WEBT2,2750841,"Nov 12, 2012",Microsoft
98301,MSWU-444,Update for Windows Server 2008 R2 x64 Edition (KB2750841),Missing,T08OPMP1,2750841,"Nov 12, 2012",Microsoft
98301,MSWU-444,Update for Windows Server 2008 R2 x64 Edition (KB2750841),Missing,TOAPPP1,2750841,"Nov 12, 2012",Microsoft
98301,MSWU-444,Update for Windows Server 2008 R2 x64 Edition (KB2750841),Missing,TMSQLP1,2750841,"Nov 12, 2012",Microsoft
98301,MSWU-444,Update for Windows Server 2008 R2 x64 Edition (KB2750841),Missing,TCAEDP1,2750841,"Nov 12, 2012",Microsoft
98301,MSWU-444,Update for Windows Server 2008 R2 x64 Edition (KB2750841),Missing,T8WAPD1,2750841,"Nov 12, 2012",Microsoft
98301,MSWU-444,Update for Windows Server 2008 R2 x64 Edition (KB2750841),Missing,TOSQLS1,2750841,"Nov 12, 2012",Microsoft
98301,MSWU-444,Update for Windows Server 2008 R2 x64 Edition (KB2750841),Missing,T8FILP10,2750841,"Nov 12, 2012",Microsoft
98301,MSWU-444,Update for Windows Server 2008 R2 x64 Edition (KB2750841),Missing,T8WEBT3,2750841,"Nov 12, 2012",Microsoft
98301,MSWU-444,Update for Windows Server 2008 R2 x64 Edition (KB2750841),Missing,P08CMSP1,2750841,"Nov 12, 2012",Microsoft
98308,MSWU-447,Update for Windows Server 2008 R2 x64 Edition (KB2761217),Missing,T8PDCP1,2761217,"Nov 12, 2012",Microsoft
98308,MSWU-447,Update for Windows Server 2008 R2 x64 Edition (KB2761217),Missing,T8SQLD1,2761217,"Nov 12, 2012",Microsoft
98308,MSWU-447,Update for Windows Server 2008 R2 x64 Edition (KB2761217),Missing,T8PRTP1,2761217,"Nov 12, 2012",Microsoft
98308,MSWU-447,Update for Windows Server 2008 R2 x64 Edition (KB2761217),Missing,T8COND1,2761217,"Nov 12, 2012",Microsoft
98308,MSWU-447,Update for Windows Server 2008 R2 x64 Edition (KB2761217),Missing,T8SQLQ1,2761217,"Nov 12, 2012",Microsoft
98308,MSWU-447,Update for Windows Server 2008 R2 x64 Edition (KB2761217),Missing,T8BRZP1,2761217,"Nov 12, 2012",Microsoft
98308,MSWU-447,Update for Windows Server 2008 R2 x64 Edition (KB2761217),Missing,T8EPOP1,2761217,"Nov 12, 2012",Microsoft
98308,MSWU-447,Update for Windows Server 2008 R2 x64 Edition (KB2761217),Missing,PCISAPCLT,2761217,"Nov 12, 2012",Microsoft
98308,MSWU-447,Update for Windows Server 2008 R2 x64 Edition (KB2761217),Missing,T8FILP2,2761217,"Nov 12, 2012",Microsoft
98308,MSWU-447,Update for Windows Server 2008 R2 x64 Edition (KB2761217),Missing,T8MDCP1,2761217,"Nov 12, 2012",Microsoft
98308,MSWU-447,Update for Windows Server 2008 R2 x64 Edition (KB2761217),Missing,PCIAD100,2761217,"Nov 12, 2012",Microsoft
98308,MSWU-447,Update for Windows Server 2008 R2 x64 Edition (KB2761217),Missing,T8APPP2,2761217,"Nov 12, 2012",Microsoft
98308,MSWU-447,Update for Windows Server 2008 R2 x64 Edition (KB2761217),Missing,T8CASL1,2761217,"Nov 12, 2012",Microsoft
98308,MSWU-447,Update for Windows Server 2008 R2 x64 Edition (KB2761217),Missing,T8ADSP1,2761217,"Nov 12, 2012",Microsoft
98308,MSWU-447,Update for Windows Server 2008 R2 x64 Edition (KB2761217),Missing,T8FILP3,2761217,"Nov 12, 2012",Microsoft
98308,MSWU-447,Update for Windows Server 2008 R2 x64 Edition (KB2761217),Missing,T8WEBD1,2761217,"Nov 12, 2012",Microsoft
98308,MSWU-447,Update for Windows Server 2008 R2 x64 Edition (KB2761217),Missing,T8WEBQ1,2761217,"Nov 12, 2012",Microsoft
98308,MSWU-447,Update for Windows Server 2008 R2 x64 Edition (KB2761217),Missing,T8WBSP2,2761217,"Nov 12, 2012",Microsoft
98308,MSWU-447,Update for Windows Server 2008 R2 x64 Edition (KB2761217),Missing,T8WEBT1,2761217,"Nov 12, 2012",Microsoft
98308,MSWU-447,Update for Windows Server 2008 R2 x64 Edition (KB2761217),Missing,T8WEBT2,2761217,"Nov 12, 2012",Microsoft
98308,MSWU-447,Update for Windows Server 2008 R2 x64 Edition (KB2761217),Missing,T08OPMP1,2761217,"Nov 12, 2012",Microsoft
98308,MSWU-447,Update for Windows Server 2008 R2 x64 Edition (KB2761217),Missing,TOAPPP1,2761217,"Nov 12, 2012",Microsoft
98308,MSWU-447,Update for Windows Server 2008 R2 x64 Edition (KB2761217),Missing,TMSQLP1,2761217,"Nov 12, 2012",Microsoft
98308,MSWU-447,Update for Windows Server 2008 R2 x64 Edition (KB2761217),Missing,TCAEDP1,2761217,"Nov 12, 2012",Microsoft
98308,MSWU-447,Update for Windows Server 2008 R2 x64 Edition (KB2761217),Missing,T8WAPD1,2761217,"Nov 12, 2012",Microsoft
98308,MSWU-447,Update for Windows Server 2008 R2 x64 Edition (KB2761217),Missing,TOSQLS1,2761217,"Nov 12, 2012",Microsoft
98308,MSWU-447,Update for Windows Server 2008 R2 x64 Edition (KB2761217),Missing,T8FILP10,2761217,"Nov 12, 2012",Microsoft
98308,MSWU-447,Update for Windows Server 2008 R2 x64 Edition (KB2761217),Missing,T8WEBT3,2761217,"Nov 12, 2012",Microsoft
98308,MSWU-447,Update for Windows Server 2008 R2 x64 Edition (KB2761217),Missing,P08CMSP1,2761217,"Nov 12, 2012",Microsoft
98334,MSWU-457,Update for Windows Server 2008 (KB2762895),Missing,T8CTSP1,2762895,"Nov 26, 2012",Microsoft
98334,MSWU-457,Update for Windows Server 2008 (KB2762895),Missing,T8FILP1,2762895,"Nov 26, 2012",Microsoft
98334,MSWU-457,Update for Windows Server 2008 (KB2762895),Missing,T8APPP1,2762895,"Nov 26, 2012",Microsoft
98437,MSWU-481,"Update for .NET 4.5 Framework RTM for Windows 7 SP1, Windows Server 2008 R2, Windows Server 2008 R2 SP1, Windows Server 2008 SP2 and Windows Vista SP2  (KB2750147)",Missing,T8MDCP1,2750147,"Jan 7, 2013",Microsoft
98437,MSWU-481,"Update for .NET 4.5 Framework RTM for Windows 7 SP1, Windows Server 2008 R2, Windows Server 2008 R2 SP1, Windows Server 2008 SP2 and Windows Vista SP2  (KB2750147)",Missing,T8WBSP2,2750147,"Jan 7, 2013",Microsoft
98447,MSWU-482,Update for Windows Server 2008 (KB2726535),Missing,T8CTSP1,2726535,"Jan 7, 2013",Microsoft
98456,MSWU-487,Update for Windows Server 2008 (KB2763674),Missing,T8CTSP1,2763674,"Jan 7, 2013",Microsoft
98456,MSWU-487,Update for Windows Server 2008 (KB2763674),Missing,T8FILP1,2763674,"Jan 7, 2013",Microsoft
98456,MSWU-487,Update for Windows Server 2008 (KB2763674),Missing,T8APPP1,2763674,"Jan 7, 2013",Microsoft
98588,MSWU-533,Update for Windows Server 2008 R2 x64 Edition (KB2806748),Missing,T8PDCP1,2806748,"Mar 11, 2013",Microsoft
98725,MSWU-576,"Update for .NET Framework 4.5 for Windows 7 SP1, Windows Server 2008 R2, Windows Server 2008 R2 SP1, Windows Server 2008 SP2 and Windows Vista SP2 (KB2805226)",Missing,T8MDCP1,2805226,"May 13, 2013",Microsoft
98725,MSWU-576,"Update for .NET Framework 4.5 for Windows 7 SP1, Windows Server 2008 R2, Windows Server 2008 R2 SP1, Windows Server 2008 SP2 and Windows Vista SP2 (KB2805226)",Missing,T8WBSP2,2805226,"May 13, 2013",Microsoft
98729,MSWU-578,"Update for .NET Framework 4.5 for Windows 7 SP1, Windows Server 2008 R2, Windows Server 2008 R2 SP1, Windows Server 2008 SP2 and Windows Vista SP2 (KB2805221)",Missing,T8MDCP1,2805221,"May 13, 2013",Microsoft
98729,MSWU-578,"Update for .NET Framework 4.5 for Windows 7 SP1, Windows Server 2008 R2, Windows Server 2008 R2 SP1, Windows Server 2008 SP2 and Windows Vista SP2 (KB2805221)",Missing,T8WBSP2,2805221,"May 13, 2013",Microsoft
98769,MSWU-584,Update for Windows Server 2003 (KB2808679),Missing,T3APPP1,2808679,"Jun 11, 2013",Microsoft
98769,MSWU-584,Update for Windows Server 2003 (KB2808679),Missing,T3FILP1,2808679,"Jun 11, 2013",Microsoft
98769,MSWU-584,Update for Windows Server 2003 (KB2808679),Missing,T3TELP4,2808679,"Jun 11, 2013",Microsoft
98769,MSWU-584,Update for Windows Server 2003 (KB2808679),Missing,T3BRZP2,2808679,"Jun 11, 2013",Microsoft
98769,MSWU-584,Update for Windows Server 2003 (KB2808679),Missing,T3TELP2,2808679,"Jun 11, 2013",Microsoft
98769,MSWU-584,Update for Windows Server 2003 (KB2808679),Missing,T3SECP1,2808679,"Jun 11, 2013",Microsoft
98769,MSWU-584,Update for Windows Server 2003 (KB2808679),Missing,T3FILP3,2808679,"Jun 11, 2013",Microsoft
98771,MSWU-584,Update for Windows Server 2008 (KB2808679),Missing,T8CTSP1,2808679,"Jun 11, 2013",Microsoft
